Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2025-01-28T06:00:00+00,deposit,Square Inc SQ250128 250128 T3D0GT4V89EXR62 PREAUTHORIZED CREDIT,222.52,0617,,3893.39,Square Inc SQ250128 250128 T3D0GT4V89EXR62 PREAUTHORIZED CREDIT
2025-01-29T06:00:00+00,deposit,Square Inc SQ250129 250129 T328FE7NDDV9YZR PREAUTHORIZED CREDIT,211.90,0617,,4105.29,Square Inc SQ250129 250129 T328FE7NDDV9YZR PREAUTHORIZED CREDIT
2025-01-30T06:00:00+00,deposit,Square Inc SQ250130 250130 T350PJJWSN41MVF PREAUTHORIZED CREDIT,220.55,0617,,4325.84,Square Inc SQ250130 250130 T350PJJWSN41MVF PREAUTHORIZED CREDIT
2025-01-30T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0302053L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-1345.52,0617,,2980.32,INTERNET/PHONE TRSFR REF 0302053L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-01-31T06:00:00+00,deposit,Square Inc SQ250131 250131 T3132H91FF4FZGY PREAUTHORIZED CREDIT,153.30,0617,,3133.62,Square Inc SQ250131 250131 T3132H91FF4FZGY PREAUTHORIZED CREDIT
2025-01-31T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-55.00,0617,,3078.62,SERVICE CHARGE MONTHLY
2025-02-03T06:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897110630*12623260 76~ PREAUTHORIZED CREDIT,61.97,0617,,3140.59,NORIDIAN AZUTMT HCCLAIMPMT 897110630*12623260 76~ PREAUTHORIZED CREDIT
2025-02-03T06:00:00+00,deposit,PAY PLUS HCCLAIMPMT 614295527*18103912 56\\ PREAUTHORIZED CREDIT,180.29,0617,,3320.88,PAY PLUS HCCLAIMPMT 614295527*18103912 56\\ PREAUTHORIZED CREDIT
2025-02-04T06:00:00+00,deposit,Square Inc SQ250204 250204 T3TZS1AG9AQ32KK PREAUTHORIZED CREDIT,217.06,0617,,3537.94,Square Inc SQ250204 250204 T3TZS1AG9AQ32KK PREAUTHORIZED CREDIT
2025-02-04T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0351736L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-589.11,0617,,2948.83,INTERNET/PHONE TRSFR REF 0351736L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-04T06:00:00+00,withdrawal,PAY PLUS ACHTrans FeeTransfer REF#54 220333 PREAUTHORIZED WD,-35.00,0617,,2913.83,PAY PLUS ACHTrans FeeTransfer REF#54 220333 PREAUTHORIZED WD
2025-02-05T06:00:00+00,deposit,Square Inc SQ250205 250205 T3S0TREG4MS0TYY PREAUTHORIZED CREDIT,103.63,0617,,3017.46,Square Inc SQ250205 250205 T3S0TREG4MS0TYY PREAUTHORIZED CREDIT
2025-02-06T06:00:00+00,deposit,Square Inc SQ250206 250206 T3WBNEDV6AT2AE0 PREAUTHORIZED CREDIT,199.67,0617,,3217.13,Square Inc SQ250206 250206 T3WBNEDV6AT2AE0 PREAUTHORIZED CREDIT
2025-02-07T06:00:00+00,deposit,Square Inc SQ250207 250207 T3576RCS4506AV1 PREAUTHORIZED CREDIT,182.31,0617,,3399.44,Square Inc SQ250207 250207 T3576RCS4506AV1 PREAUTHORIZED CREDIT
2025-02-10T06:00:00+00,deposit,Square Inc SQ250210 250210 T3DX514TKB5Z77X PREAUTHORIZED CREDIT,249.42,0617,,3648.86,Square Inc SQ250210 250210 T3DX514TKB5Z77X PREAUTHORIZED CREDIT
2025-02-11T06:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825037000183241*10 66033492\\ PREAUTHORIZED CREDIT,497.20,0617,,4146.06,AETNA AS01 HCCLAIMPMT 825037000183241*10 66033492\\ PREAUTHORIZED CREDIT
2025-02-11T06:00:00+00,deposit,Square Inc SQ250211 250211 T3AG4MQ7S5DH4ER PREAUTHORIZED CREDIT,127.32,0617,,4273.38,Square Inc SQ250211 250211 T3AG4MQ7S5DH4ER PREAUTHORIZED CREDIT
2025-02-11T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0421604L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-1307.37,0617,,2966.01,INTERNET/PHONE TRSFR REF 0421604L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-12T06:00:00+00,deposit,Square Inc SQ250212 250212 T3JHQW4WNFHRQ8W PREAUTHORIZED CREDIT,53.80,0617,,3019.81,Square Inc SQ250212 250212 T3JHQW4WNFHRQ8W PREAUTHORIZED CREDIT
2025-02-12T06:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897137760*12623260 76~ PREAUTHORIZED CREDIT,111.90,0617,,3131.71,NORIDIAN AZUTMT HCCLAIMPMT 897137760*12623260 76~ PREAUTHORIZED CREDIT
2025-02-13T06:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 892503901052725*10 66033492\\ PREAUTHORIZED CREDIT,311.37,0617,,3443.08,AETNA AS01 HCCLAIMPMT 892503901052725*10 66033492\\ PREAUTHORIZED CREDIT
2025-02-13T06:00:00+00,deposit,Square Inc SQ250213 250213 T3A8PN0MKPFBA8F PREAUTHORIZED CREDIT,112.43,0617,,3555.51,Square Inc SQ250213 250213 T3A8PN0MKPFBA8F PREAUTHORIZED CREDIT
2025-02-13T06:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897141666*12623260 76~ PREAUTHORIZED CREDIT,65.95,0617,,3621.46,NORIDIAN AZUTMT HCCLAIMPMT 897141666*12623260 76~ PREAUTHORIZED CREDIT
2025-02-13T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0440635L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-630.30,0617,,2991.16,INTERNET/PHONE TRSFR REF 0440635L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-13T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0432349P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-24.04,0617,,2967.12,INTERNET/PHONE TRSFR REF 0432349P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-14T06:00:00+00,deposit,Square Inc SQ250214 250214 T3YKPKAXVZV1GQW PREAUTHORIZED CREDIT,104.47,0617,,3071.59,Square Inc SQ250214 250214 T3YKPKAXVZV1GQW PREAUTHORIZED CREDIT
2025-02-18T06:00:00+00,deposit,Square Inc SQ250217 250218 T39RYBAW3KYD5CB PREAUTHORIZED CREDIT,114.22,0617,,3185.81,Square Inc SQ250217 250218 T39RYBAW3KYD5CB PREAUTHORIZED CREDIT
2025-02-18T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0460647L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-210.30,0617,,2975.51,INTERNET/PHONE TRSFR REF 0460647L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-18T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0491056L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-24.04,0617,,2951.47,INTERNET/PHONE TRSFR REF 0491056L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-19T06:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825044000152650*10 66033492\\ PREAUTHORIZED CREDIT,88.86,0617,,3040.33,AETNA AS01 HCCLAIMPMT 825044000152650*10 66033492\\ PREAUTHORIZED CREDIT
2025-02-19T06:00:00+00,deposit,Square Inc SQ250219 250219 T3KAY13FD406AE2 PREAUTHORIZED CREDIT,125.33,0617,,3165.66,Square Inc SQ250219 250219 T3KAY13FD406AE2 PREAUTHORIZED CREDIT
2025-02-20T06:00:00+00,deposit,Square Inc SQ250220 250220 T38SZ0DA2CY31VE PREAUTHORIZED CREDIT,129.48,0617,,3295.14,Square Inc SQ250220 250220 T38SZ0DA2CY31VE PREAUTHORIZED CREDIT
2025-02-20T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0510103P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-330.48,0617,,2964.66,INTERNET/PHONE TRSFR REF 0510103P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-25T06:00:00+00,deposit,Square Inc SQ250225 250225 T3JWPCS47Q3X5HJ PREAUTHORIZED CREDIT,135.68,0617,,3100.34,Square Inc SQ250225 250225 T3JWPCS47Q3X5HJ PREAUTHORIZED CREDIT
2025-02-25T06:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825051000044869*10 66033492\\ PREAUTHORIZED CREDIT,76.78,0617,,3177.12,AETNA AS01 HCCLAIMPMT 825051000044869*10 66033492\\ PREAUTHORIZED CREDIT
2025-02-25T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0561209L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-204.31,0617,,2972.81,INTERNET/PHONE TRSFR REF 0561209L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-26T06:00:00+00,deposit,Square Inc SQ250226 250226 T3ESAYBZ0QEVE63 PREAUTHORIZED CREDIT,136.03,0617,,3108.84,Square Inc SQ250226 250226 T3ESAYBZ0QEVE63 PREAUTHORIZED CREDIT
2025-02-26T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0571505L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-130.81,0617,,2978.03,INTERNET/PHONE TRSFR REF 0571505L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-27T06:00:00+00,deposit,Square Inc SQ250227 250227 T3GBJV3JSD1GBQC PREAUTHORIZED CREDIT,189.61,0617,,3167.64,Square Inc SQ250227 250227 T3GBJV3JSD1GBQC PREAUTHORIZED CREDIT
2025-02-27T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0580933L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-182.33,0617,,2985.31,INTERNET/PHONE TRSFR REF 0580933L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-02-28T06:00:00+00,deposit,Square Inc SQ250228 250228 T36CVZZ9ZBMKKQV PREAUTHORIZED CREDIT,254.36,0617,,3239.67,Square Inc SQ250228 250228 T36CVZZ9ZBMKKQV PREAUTHORIZED CREDIT
2025-02-28T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0617,,3234.67,SERVICE CHARGE MONTHLY
2025-03-04T06:00:00+00,deposit,Square Inc SQ250304 250304 T3X4RWX6Y0GAES7 PREAUTHORIZED CREDIT,181.17,0617,,3415.84,Square Inc SQ250304 250304 T3X4RWX6Y0GAES7 PREAUTHORIZED CREDIT
2025-03-04T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0630648L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-418.82,0617,,2997.02,INTERNET/PHONE TRSFR REF 0630648L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-03-05T06:00:00+00,deposit,Square Inc SQ250305 250305 T37N02GV366SYHN PREAUTHORIZED CREDIT,178.02,0617,,3175.04,Square Inc SQ250305 250305 T37N02GV366SYHN PREAUTHORIZED CREDIT
2025-03-06T06:00:00+00,deposit,Square Inc SQ250306 250306 T3WQHNWYZ5DDGPZ PREAUTHORIZED CREDIT,152.26,0617,,3327.30,Square Inc SQ250306 250306 T3WQHNWYZ5DDGPZ PREAUTHORIZED CREDIT
2025-03-07T06:00:00+00,deposit,Square Inc SQ250307 250307 T379ZVZFH1BT74D PREAUTHORIZED CREDIT,177.02,0617,,3504.32,Square Inc SQ250307 250307 T379ZVZFH1BT74D PREAUTHORIZED CREDIT
2025-03-11T06:00:00+00,deposit,Square Inc SQ250311 250311 T3XAW23DYQWKYP1 PREAUTHORIZED CREDIT,98.15,0617,,3602.47,Square Inc SQ250311 250311 T3XAW23DYQWKYP1 PREAUTHORIZED CREDIT
2025-03-12T06:00:00+00,deposit,Square Inc SQ250312 250312 T3P837FFM6ZTCVZ PREAUTHORIZED CREDIT,52.27,0617,,3654.74,Square Inc SQ250312 250312 T3P837FFM6ZTCVZ PREAUTHORIZED CREDIT
2025-03-14T06:00:00+00,deposit,Square Inc SQ250314 250314 T3C97R9A8P30FMV PREAUTHORIZED CREDIT,167.51,0617,,3822.25,Square Inc SQ250314 250314 T3C97R9A8P30FMV PREAUTHORIZED CREDIT
2025-03-14T06:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897226190*12623260 76~ PREAUTHORIZED CREDIT,124.48,0617,,3946.73,NORIDIAN AZUTMT HCCLAIMPMT 897226190*12623260 76~ PREAUTHORIZED CREDIT
2025-03-17T06:00:00+00,deposit,Square Inc SQ250317 250317 T3H292GDFSBMYXB PREAUTHORIZED CREDIT,79.20,0617,,4025.93,Square Inc SQ250317 250317 T3H292GDFSBMYXB PREAUTHORIZED CREDIT
2025-03-17T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0761147L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-989.42,0617,,3036.51,INTERNET/PHONE TRSFR REF 0761147L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-03-18T06:00:00+00,deposit,Square Inc SQ250318 250318 T3MKD3DP24DEMBG PREAUTHORIZED CREDIT,149.62,0617,,3186.13,Square Inc SQ250318 250318 T3MKD3DP24DEMBG PREAUTHORIZED CREDIT
2025-03-20T06:00:00+00,deposit,Square Inc SQ250320 250320 T3KDWAM1RVXNBB5 PREAUTHORIZED CREDIT,251.89,0617,,3438.02,Square Inc SQ250320 250320 T3KDWAM1RVXNBB5 PREAUTHORIZED CREDIT
2025-03-20T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0790628L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-386.10,0617,,3051.92,INTERNET/PHONE TRSFR REF 0790628L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-03-21T06:00:00+00,deposit,HUMANA INS CO HCCLAIMPMT 154917755250319*13 91263473\\ PREAUTHORIZED CREDIT,279.92,0617,,3331.84,HUMANA INS CO HCCLAIMPMT 154917755250319*13 91263473\\ PREAUTHORIZED CREDIT
2025-03-21T06:00:00+00,deposit,Square Inc SQ250321 250321 T3HSNZC0KHNJA2G PREAUTHORIZED CREDIT,108.18,0617,,3440.02,Square Inc SQ250321 250321 T3HSNZC0KHNJA2G PREAUTHORIZED CREDIT
2025-03-24T06:00:00+00,deposit,Square Inc SQ250324 250324 T3XP4B7GT13TNVT PREAUTHORIZED CREDIT,51.10,0617,,3491.12,Square Inc SQ250324 250324 T3XP4B7GT13TNVT PREAUTHORIZED CREDIT
2025-03-24T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0831601L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-422.34,0617,,3068.78,INTERNET/PHONE TRSFR REF 0831601L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-03-25T06:00:00+00,deposit,Square Inc SQ250325 250325 T3CJ0W7T4HKMMHV PREAUTHORIZED CREDIT,113.98,0617,,3182.76,Square Inc SQ250325 250325 T3CJ0W7T4HKMMHV PREAUTHORIZED CREDIT
2025-03-26T06:00:00+00,deposit,Square Inc SQ250326 250326 T3AWS0RAVJWMMZT PREAUTHORIZED CREDIT,71.35,0617,,3254.11,Square Inc SQ250326 250326 T3AWS0RAVJWMMZT PREAUTHORIZED CREDIT
2025-03-26T06:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0851101L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-178.22,0617,,3075.89,INTERNET/PHONE TRSFR REF 0851101L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-03-28T06:00:00+00,deposit,Square Inc SQ250328 250328 T3N72RC37S397PX PREAUTHORIZED CREDIT,319.29,0617,,3395.18,Square Inc SQ250328 250328 T3N72RC37S397PX PREAUTHORIZED CREDIT
2025-03-31T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-55.00,0617,,3340.18,SERVICE CHARGE MONTHLY
2025-04-01T05:00:00+00,deposit,Square Inc SQ250401 250401 T3NXPG16VB7A4BX PREAUTHORIZED CREDIT,75.41,0617,,3415.59,Square Inc SQ250401 250401 T3NXPG16VB7A4BX PREAUTHORIZED CREDIT
2025-04-01T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 825086000253273*10 66033492\\ PREAUTHORIZED CREDIT,215.77,0617,,3631.36,AETNA AS01 HCCLAIMPMT 825086000253273*10 66033492\\ PREAUTHORIZED CREDIT
2025-04-01T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0911013L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-587.04,0617,,3044.32,INTERNET/PHONE TRSFR REF 0911013L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-03T05:00:00+00,deposit,Square Inc SQ250403 250403 T3FGXTN7QJARTGH PREAUTHORIZED CREDIT,118.93,0617,,3163.25,Square Inc SQ250403 250403 T3FGXTN7QJARTGH PREAUTHORIZED CREDIT
2025-04-07T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897294652*12623260 76~ PREAUTHORIZED CREDIT,190.21,0617,,3353.46,NORIDIAN AZUTMT HCCLAIMPMT 897294652*12623260 76~ PREAUTHORIZED CREDIT
2025-04-07T05:00:00+00,deposit,Square Inc SQ250407 250407 T30Y7MCTFYBK8BN PREAUTHORIZED CREDIT,82.27,0617,,3435.73,Square Inc SQ250407 250407 T30Y7MCTFYBK8BN PREAUTHORIZED CREDIT
2025-04-07T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0970734L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-376.39,0617,,3059.34,INTERNET/PHONE TRSFR REF 0970734L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-08T05:00:00+00,deposit,Square Inc SQ250408 250408 T38ZK8869ZXWWK5 PREAUTHORIZED CREDIT,120.83,0617,,3180.17,Square Inc SQ250408 250408 T38ZK8869ZXWWK5 PREAUTHORIZED CREDIT
2025-04-09T05:00:00+00,deposit,Square Inc SQ250409 250409 T38A8D6TJZE85EE PREAUTHORIZED CREDIT,81.72,0617,,3261.89,Square Inc SQ250409 250409 T38A8D6TJZE85EE PREAUTHORIZED CREDIT
2025-04-09T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 0990747L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-194.78,0617,,3067.11,INTERNET/PHONE TRSFR REF 0990747L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-10T05:00:00+00,deposit,Square Inc SQ250410 250410 T3QAN84264HVAWV PREAUTHORIZED CREDIT,68.12,0617,,3135.23,Square Inc SQ250410 250410 T3QAN84264HVAWV PREAUTHORIZED CREDIT
2025-04-10T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1000703L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-65.51,0617,,3069.72,INTERNET/PHONE TRSFR REF 1000703L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-11T05:00:00+00,deposit,Square Inc SQ250411 250411 T3WRP7DMCRGWQ50 PREAUTHORIZED CREDIT,286.36,0617,,3356.08,Square Inc SQ250411 250411 T3WRP7DMCRGWQ50 PREAUTHORIZED CREDIT
2025-04-11T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1010444L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-275.37,0617,,3080.71,INTERNET/PHONE TRSFR REF 1010444L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-14T05:00:00+00,deposit,Square Inc SQ250414 250414 T3757QM354RPH31 PREAUTHORIZED CREDIT,270.19,0617,,3350.90,Square Inc SQ250414 250414 T3757QM354RPH31 PREAUTHORIZED CREDIT
2025-04-14T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1041818L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-259.82,0617,,3091.08,INTERNET/PHONE TRSFR REF 1041818L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-15T05:00:00+00,deposit,AETNA A04 HCCLAIMPMT 825100000097478*10 66033492\\ PREAUTHORIZED CREDIT,176.17,0617,,3267.25,AETNA A04 HCCLAIMPMT 825100000097478*10 66033492\\ PREAUTHORIZED CREDIT
2025-04-16T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882510001050219*10 66033492\\ PREAUTHORIZED CREDIT,294.77,0617,,3562.02,AETNA AS01 HCCLAIMPMT 882510001050219*10 66033492\\ PREAUTHORIZED CREDIT
2025-04-16T05:00:00+00,deposit,Square Inc SQ250416 250416 T3X608G062PQQRV PREAUTHORIZED CREDIT,110.43,0617,,3672.45,Square Inc SQ250416 250416 T3X608G062PQQRV PREAUTHORIZED CREDIT
2025-04-17T05:00:00+00,deposit,Square Inc SQ250417 250417 T3W4G8AKZ9V6RK3 PREAUTHORIZED CREDIT,53.03,0617,,3725.48,Square Inc SQ250417 250417 T3W4G8AKZ9V6RK3 PREAUTHORIZED CREDIT
2025-04-17T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1062312P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-610.05,0617,,3115.43,INTERNET/PHONE TRSFR REF 1062312P FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-17T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1070529L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-24.04,0617,,3091.39,INTERNET/PHONE TRSFR REF 1070529L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-18T05:00:00+00,deposit,Square Inc SQ250418 250418 T3G1YY3P56KZ7DH PREAUTHORIZED CREDIT,161.94,0617,,3253.33,Square Inc SQ250418 250418 T3G1YY3P56KZ7DH PREAUTHORIZED CREDIT
2025-04-21T05:00:00+00,deposit,Square Inc SQ250421 250421 T3NJASHQMNM3FKC PREAUTHORIZED CREDIT,335.30,0617,,3588.63,Square Inc SQ250421 250421 T3NJASHQMNM3FKC PREAUTHORIZED CREDIT
2025-04-22T05:00:00+00,deposit,Square Inc SQ250422 250422 T39GYAR3HQ6J527 PREAUTHORIZED CREDIT,141.81,0617,,3730.44,Square Inc SQ250422 250422 T39GYAR3HQ6J527 PREAUTHORIZED CREDIT
2025-04-22T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1120838L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-614.52,0617,,3115.92,INTERNET/PHONE TRSFR REF 1120838L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-23T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 892510801090261*10 66033492\\ PREAUTHORIZED CREDIT,80.69,0617,,3196.61,AETNA AS01 HCCLAIMPMT 892510801090261*10 66033492\\ PREAUTHORIZED CREDIT
2025-04-23T05:00:00+00,deposit,Square Inc SQ250423 250423 T3T6YZNG1G3AMK8 PREAUTHORIZED CREDIT,82.61,0617,,3279.22,Square Inc SQ250423 250423 T3T6YZNG1G3AMK8 PREAUTHORIZED CREDIT
2025-04-23T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1131226L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-157.03,0617,,3122.19,INTERNET/PHONE TRSFR REF 1131226L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-24T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882510901086159*10 66033492\\ PREAUTHORIZED CREDIT,169.03,0617,,3291.22,AETNA AS01 HCCLAIMPMT 882510901086159*10 66033492\\ PREAUTHORIZED CREDIT
2025-04-24T05:00:00+00,deposit,Square Inc SQ250424 250424 T3J2VTTV90306EP PREAUTHORIZED CREDIT,66.38,0617,,3357.60,Square Inc SQ250424 250424 T3J2VTTV90306EP PREAUTHORIZED CREDIT
2025-04-24T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1141932L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-226.38,0617,,3131.22,INTERNET/PHONE TRSFR REF 1141932L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-25T05:00:00+00,deposit,Square Inc SQ250425 250425 T3P1BGC1EZ3EPF4 PREAUTHORIZED CREDIT,130.19,0617,,3261.41,Square Inc SQ250425 250425 T3P1BGC1EZ3EPF4 PREAUTHORIZED CREDIT
2025-04-25T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1151111L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-125.19,0617,,3136.22,INTERNET/PHONE TRSFR REF 1151111L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-04-28T05:00:00+00,deposit,Square Inc SQ250428 250428 T3DS2EHNWTNP77S PREAUTHORIZED CREDIT,213.06,0617,,3349.28,Square Inc SQ250428 250428 T3DS2EHNWTNP77S PREAUTHORIZED CREDIT
2025-04-30T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-55.00,0617,,3294.28,SERVICE CHARGE MONTHLY
2025-05-01T05:00:00+00,deposit,NORIDIAN AZUTMT HCCLAIMPMT 897371878*12623260 76~ PREAUTHORIZED CREDIT,179.34,0617,,3473.62,NORIDIAN AZUTMT HCCLAIMPMT 897371878*12623260 76~ PREAUTHORIZED CREDIT
2025-05-01T05:00:00+00,deposit,Square Inc SQ250501 250501 T3MCMHAN2A8PJVX PREAUTHORIZED CREDIT,480.01,0617,,3953.63,Square Inc SQ250501 250501 T3MCMHAN2A8PJVX PREAUTHORIZED CREDIT
2025-05-02T05:00:00+00,deposit,Square Inc SQ250502 250502 T3BFVY6DXYYF4KR PREAUTHORIZED CREDIT,136.32,0617,,4089.95,Square Inc SQ250502 250502 T3BFVY6DXYYF4KR PREAUTHORIZED CREDIT
2025-05-05T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1251219L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-970.02,0617,,3119.93,INTERNET/PHONE TRSFR REF 1251219L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-05-06T05:00:00+00,deposit,AETNA AS01 HCCLAIMPMT 882512001053814*10 66033492\\ PREAUTHORIZED CREDIT,134.13,0617,,3254.06,AETNA AS01 HCCLAIMPMT 882512001053814*10 66033492\\ PREAUTHORIZED CREDIT
2025-05-06T05:00:00+00,deposit,Square Inc SQ250506 250506 T3ZDNX8T6KK75TY PREAUTHORIZED CREDIT,223.20,0617,,3477.26,Square Inc SQ250506 250506 T3ZDNX8T6KK75TY PREAUTHORIZED CREDIT
2025-05-07T05:00:00+00,deposit,Square Inc SQ250507 250507 T3NKPK98FX0R2XB PREAUTHORIZED CREDIT,55.26,0617,,3532.52,Square Inc SQ250507 250507 T3NKPK98FX0R2XB PREAUTHORIZED CREDIT
2025-05-07T05:00:00+00,transfer,INTERNET/PHONE TRSFR REF 1271202L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE,-396.76,0617,,3135.76,INTERNET/PHONE TRSFR REF 1271202L FUNDS TRANSFER TO DEP XXX0625 FROM ONLINE
2025-05-08T05:00:00+00,deposit,Square Inc SQ250508 250508 T3A49ZQ3NJKRCGG PREAUTHORIZED CREDIT,250.68,0617,,3386.44,Square Inc SQ250508 250508 T3A49ZQ3NJKRCGG PREAUTHORIZED CREDIT
2025-05-08T05:00:00+00,deposit,PAY PLUS HCCLAIMPMT 668024894*18607857 90\\ PREAUTHORIZED CREDIT,80.97,0617,,3467.41,PAY PLUS HCCLAIMPMT 668024894*18607857 90\\ PREAUTHORIZED CREDIT
