Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2025-06-27T06:00:00+00,withdrawal,CHECK 289,-499.85,0625-b,,55716.40,CHECK 289
2025-06-27T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25029B1000145632-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",501.89,0625-b,,56218.29,"SH-SELECTHEALTH, HCCLAIMPMT 25029B1000145632-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-06-27T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172258783*1870200 138*870200138\\ PREAUTHORIZED CREDIT,532.35,0625-b,,56750.64,Regence BCBSU HCCLAIMPMT 0172258783*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-06-27T06:00:00+00,deposit,SH-RIO TINTO AME HCCLAIMPMT 25029B1000028475-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,567.06,0625-b,,57317.70,SH-RIO TINTO AME HCCLAIMPMT 25029B1000028475-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-06-27T06:00:00+00,deposit,Optum HCCLAIMPMT 2783661647*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,590.78,0625-b,,57908.48,Optum HCCLAIMPMT 2783661647*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-06-27T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25029B1000065323-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",904.93,0625-b,,58813.41,"SH-SELECTHEALTH, HCCLAIMPMT 25029B1000065323-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-06-27T06:00:00+00,deposit,FEHB Utah HCCLAIMPMT 0320004605*1870200 138*870200138\\ PREAUTHORIZED CREDIT,407.61,0625-b,,59221.02,FEHB Utah HCCLAIMPMT 0320004605*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-07-01T06:00:00+00,withdrawal,CHECK 290,-567.62,0625-b,,58653.40,CHECK 290
2025-07-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25031B1000110763-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",428.27,0625-b,,59081.67,"SH-SELECTHEALTH, HCCLAIMPMT 25031B1000110763-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25031B1000067077-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",448.33,0625-b,,59530.00,"SH-SELECTHEALTH, HCCLAIMPMT 25031B1000067077-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-02T06:00:00+00,withdrawal,CHECK 288,-208.74,0625-b,,59321.26,CHECK 288
2025-07-02T06:00:00+00,withdrawal,"HENRY SCHEIN, IN AR-EFT REF*6O*1691792\\ PREAUTHORIZED WD",-72.60,0625-b,,59248.66,"HENRY SCHEIN, IN AR-EFT REF*6O*1691792\\ PREAUTHORIZED WD"
2025-07-03T06:00:00+00,withdrawal,CHECK 293,-387.96,0625-b,,58860.70,CHECK 293
2025-07-03T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 36027605*411289242 5*000087726\\ PREAUTHORIZED CREDIT,541.22,0625-b,,59401.92,UnitedHealthcare HCCLAIMPMT 36027605*411289242 5*000087726\\ PREAUTHORIZED CREDIT
2025-07-03T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT S5242879*141128924 5*000087726\\ PREAUTHORIZED CREDIT,699.65,0625-b,,60101.57,UnitedHealthcare HCCLAIMPMT S5242879*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-07-04T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172263427*1870200 138*870200138\\ PREAUTHORIZED CREDIT,129.16,0625-b,,60230.73,Regence BCBSU HCCLAIMPMT 0172263427*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-07-04T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25036B1000082659-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",386.49,0625-b,,60617.22,"SH-SELECTHEALTH, HCCLAIMPMT 25036B1000082659-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-04T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W312551015*1411289 245*000087726\\ PREAUTHORIZED CREDIT,278.67,0625-b,,60895.89,UNITEDHEALTHCARE HCCLAIMPMT W312551015*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-07-04T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25036B1000154097-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",146.95,0625-b,,61042.84,"SH-SELECTHEALTH, HCCLAIMPMT 25036B1000154097-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-08T06:00:00+00,withdrawal,CHECK 291,-403.44,0625-b,,60639.40,CHECK 291
2025-07-08T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT S5451336*141128924 5*000087726\\ PREAUTHORIZED CREDIT,537.37,0625-b,,61176.77,UnitedHealthcare HCCLAIMPMT S5451336*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-07-09T06:00:00+00,withdrawal,CHECK 294,-235.19,0625-b,,60941.58,CHECK 294
2025-07-10T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250213 465698325 PREAUTHORIZED WD,-1857.79,0625-b,,59083.79,INTUIT PAYROLL S QUICKBOOKS 250213 465698325 PREAUTHORIZED WD
2025-07-11T06:00:00+00,withdrawal,CHECK 292,-422.21,0625-b,,58661.58,CHECK 292
2025-07-11T06:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400002003*1870200 138*870200138\\ PREAUTHORIZED CREDIT,278.59,0625-b,,58940.17,PSHB Utah HCCLAIMPMT 0400002003*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-07-15T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 292,-5.00,0625-b,,58935.17,OVERDRAFT FEE FOR OVERDRAFT CHECK # 292
2025-07-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25043B1000159989-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",697.37,0625-b,,59632.54,"SH-SELECTHEALTH, HCCLAIMPMT 25043B1000159989-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25043B1000086166-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",408.26,0625-b,,60040.80,"SH-SELECTHEALTH, HCCLAIMPMT 25043B1000086166-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25045B1000078457-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",632.79,0625-b,,60673.59,"SH-SELECTHEALTH, HCCLAIMPMT 25045B1000078457-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25045B1000027798-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",315.10,0625-b,,60988.69,"SH-SELECTHEALTH, HCCLAIMPMT 25045B1000027798-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-15T06:00:00+00,deposit,SH-FEDERAL EMPLO HCCLAIMPMT 25045B1000015864-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,1239.29,0625-b,,62227.98,SH-FEDERAL EMPLO HCCLAIMPMT 25045B1000015864-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-07-16T06:00:00+00,withdrawal,AdvancedMD Fees 250219 76047525 PREAUTHORIZED WD,-324.78,0625-b,,61903.20,AdvancedMD Fees 250219 76047525 PREAUTHORIZED WD
2025-07-16T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250219 PREAUTHORIZED WD,-5.00,0625-b,,61898.20,WEBTIMECLOCK.COM WEBTIMECLK 250219 PREAUTHORIZED WD
2025-07-16T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11205003730*136273 9571*000036273\\ PREAUTHORIZED CREDIT,786.91,0625-b,,62685.11,AARP Supplementa HCCLAIMPMT 11205003730*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-07-17T06:00:00+00,withdrawal,CHECK 295,-357.15,0625-b,,62327.96,CHECK 295
2025-07-18T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 295,-5.00,0625-b,,62322.96,OVERDRAFT FEE FOR OVERDRAFT CHECK # 295
2025-07-18T06:00:00+00,deposit,Optum HCCLAIMPMT 2816777018*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,928.36,0625-b,,63251.32,Optum HCCLAIMPMT 2816777018*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-07-18T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25050B1000087473-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",420.40,0625-b,,63671.72,"SH-SELECTHEALTH, HCCLAIMPMT 25050B1000087473-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-18T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172271565*1870200 138*870200138\\ PREAUTHORIZED CREDIT,177.90,0625-b,,63849.62,Regence BCBSU HCCLAIMPMT 0172271565*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-07-22T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25052B1000077956-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",376.26,0625-b,,64225.88,"SH-SELECTHEALTH, HCCLAIMPMT 25052B1000077956-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-22T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25052B1000039594-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",250.57,0625-b,,64476.45,"SH-SELECTHEALTH, HCCLAIMPMT 25052B1000039594-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-23T06:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 250226 363105 PREAUTHORIZED WD,-89.14,0625-b,,64387.31,IPFS866-412-1823 IPFSPMTCOD 250226 363105 PREAUTHORIZED WD
2025-07-23T06:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250226 5831529 PREAUTHORIZED WD,-128.86,0625-b,,64258.45,PRACTICE FUSION PRACTICEFU 250226 5831529 PREAUTHORIZED WD
2025-07-24T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250227 465698325 PREAUTHORIZED WD,-430.51,0625-b,,63827.94,INTUIT PAYROLL S QUICKBOOKS 250227 465698325 PREAUTHORIZED WD
2025-07-25T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023602683,-55.00,0625-b,,63772.94,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023602683
2025-07-25T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625-b,,63767.94,SERVICE CHARGE MONTHLY
2025-07-25T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25057B1000163499-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",196.42,0625-b,,63964.36,"SH-SELECTHEALTH, HCCLAIMPMT 25057B1000163499-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-25T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172275601*1870200 138*870200138\\ PREAUTHORIZED CREDIT,218.77,0625-b,,64183.13,Regence BCBSU HCCLAIMPMT 0172275601*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-07-25T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W314770590*1411289 245*000087726\\ PREAUTHORIZED CREDIT,329.43,0625-b,,64512.56,UNITEDHEALTHCARE HCCLAIMPMT W314770590*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-07-28T06:00:00+00,withdrawal,CHECK 296,-245.96,0625-b,,64266.60,CHECK 296
2025-07-29T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 296,-4.30,0625-b,,64262.30,OVERDRAFT FEE FOR OVERDRAFT CHECK # 296
2025-07-29T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25059B1000075804-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",618.17,0625-b,,64880.47,"SH-SELECTHEALTH, HCCLAIMPMT 25059B1000075804-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-07-30T06:00:00+00,withdrawal,Mountain View Se Product 250305 PREAUTHORIZED WD,-102.09,0625-b,,64778.38,Mountain View Se Product 250305 PREAUTHORIZED WD
2025-07-30T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11213073845*136273 9571*000036273\\ PREAUTHORIZED CREDIT,192.63,0625-b,,64971.01,AARP Supplementa HCCLAIMPMT 11213073845*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-07-31T06:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 250306 PREAUTHORIZED WD,-74.03,0625-b,,64896.98,SPANISH FORK CIT DEBITS 250306 PREAUTHORIZED WD
2025-07-31T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 37015900*141128924 5*000087726\\ PREAUTHORIZED CREDIT,344.02,0625-b,,65241.00,UnitedHealthcare HCCLAIMPMT 37015900*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-08-01T06:00:00+00,withdrawal,WITHDRAWAL,-105.59,0625-b,,65135.41,WITHDRAWAL
2025-08-01T06:00:00+00,deposit,SH-RIO TINTO AME HCCLAIMPMT 25064B1000030870-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,165.70,0625-b,,65301.11,SH-RIO TINTO AME HCCLAIMPMT 25064B1000030870-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-08-01T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172280416*1870200 138*870200138\\ PREAUTHORIZED CREDIT,177.13,0625-b,,65478.24,Regence BCBSU HCCLAIMPMT 0172280416*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-08-01T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W315499504*1411289 245*000087726\\ PREAUTHORIZED CREDIT,272.52,0625-b,,65750.76,UNITEDHEALTHCARE HCCLAIMPMT W315499504*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-08-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25064B1000170509-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",639.91,0625-b,,66390.67,"SH-SELECTHEALTH, HCCLAIMPMT 25064B1000170509-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-04T06:00:00+00,withdrawal,CHECK 297,-520.43,0625-b,,65870.24,CHECK 297
2025-08-07T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250313 465698325 PREAUTHORIZED WD,-1251.71,0625-b,,64618.53,INTUIT PAYROLL S QUICKBOOKS 250313 465698325 PREAUTHORIZED WD
2025-08-08T06:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0241011677*1870200 138*870200138\\ PREAUTHORIZED CREDIT,332.28,0625-b,,64950.81,Regence BCBSU - HCCLAIMPMT 0241011677*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-08-08T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25071B1000185245-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",484.79,0625-b,,65435.60,"SH-SELECTHEALTH, HCCLAIMPMT 25071B1000185245-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-12T06:00:00+00,withdrawal,CHECK 299,-392.29,0625-b,,65043.31,CHECK 299
2025-08-12T06:00:00+00,withdrawal,AdvancedMD Fees 250318 76047525 PREAUTHORIZED WD,-415.39,0625-b,,64627.92,AdvancedMD Fees 250318 76047525 PREAUTHORIZED WD
2025-08-13T06:00:00+00,withdrawal,COMCAST CABLE 250319 PREAUTHORIZED WD,-112.28,0625-b,,64515.64,COMCAST CABLE 250319 PREAUTHORIZED WD
2025-08-13T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250319 PREAUTHORIZED WD,-55.00,0625-b,,64460.64,WEBTIMECLOCK.COM WEBTIMECLK 250319 PREAUTHORIZED WD
2025-08-13T06:00:00+00,deposit,Optum HCCLAIMPMT 2860944384*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,328.98,0625-b,,64789.62,Optum HCCLAIMPMT 2860944384*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-08-14T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000022597149,-35.00,0625-b,,64754.62,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000022597149
2025-08-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25078B1000194072-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",185.39,0625-b,,64940.01,"SH-SELECTHEALTH, HCCLAIMPMT 25078B1000194072-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-15T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W317000867*1411289 245*000087726\\ PREAUTHORIZED CREDIT,269.72,0625-b,,65209.73,UNITEDHEALTHCARE HCCLAIMPMT W317000867*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-08-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25078B1000078674-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",407.44,0625-b,,65617.17,"SH-SELECTHEALTH, HCCLAIMPMT 25078B1000078674-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-15T06:00:00+00,deposit,National Foundat HCCLAIMPMT 2865831240*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT,214.23,0625-b,,65831.40,National Foundat HCCLAIMPMT 2865831240*1731187 572*0000USHA1\\ PREAUTHORIZED CREDIT
2025-08-19T06:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 250325 363105 PREAUTHORIZED WD,-85.45,0625-b,,65745.95,IPFS866-412-1823 IPFSPMTCOD 250325 363105 PREAUTHORIZED WD
2025-08-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25080B1000092675-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",528.25,0625-b,,66274.20,"SH-SELECTHEALTH, HCCLAIMPMT 25080B1000092675-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25080B1000032485-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",541.33,0625-b,,66815.53,"SH-SELECTHEALTH, HCCLAIMPMT 25080B1000032485-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-20T06:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250326 6374714 PREAUTHORIZED WD,-122.65,0625-b,,66692.88,PRACTICE FUSION PRACTICEFU 250326 6374714 PREAUTHORIZED WD
2025-08-21T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250327 465698325 PREAUTHORIZED WD,-922.16,0625-b,,65770.72,INTUIT PAYROLL S QUICKBOOKS 250327 465698325 PREAUTHORIZED WD
2025-08-22T06:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000029250735,-12.73,0625-b,,65757.99,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000029250735
2025-08-22T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25085B1000174762-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",529.19,0625-b,,66287.18,"SH-SELECTHEALTH, HCCLAIMPMT 25085B1000174762-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-25T06:00:00+00,withdrawal,CHECK 298,-629.02,0625-b,,65658.16,CHECK 298
2025-08-25T06:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625-b,,65653.16,SERVICE CHARGE MONTHLY
2025-08-26T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 298,-55.00,0625-b,,65598.16,OVERDRAFT FEE FOR OVERDRAFT CHECK # 298
2025-08-26T05:00:00+00,withdrawal,CHECK 253,-952.88,0625-b,,64645.28,CHECK 253
2025-08-27T05:00:00+00,withdrawal,CHECK 254,-554.00,0625-b,,64091.28,CHECK 254
2025-08-28T05:00:00+00,deposit,UMR HCCLAIMPMT CF9492610978423508 5005693*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT,413.34,0625-b,,64504.62,UMR HCCLAIMPMT CF9492610978423508 5005693*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT
2025-08-29T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25092B1000165837-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",419.61,0625-b,,64924.23,"SH-SELECTHEALTH, HCCLAIMPMT 25092B1000165837-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-29T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25092B1000068703-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",700.84,0625-b,,65625.07,"SH-SELECTHEALTH, HCCLAIMPMT 25092B1000068703-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-08-29T05:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400006503*1870200 138*870200138\\ PREAUTHORIZED CREDIT,347.19,0625-b,,65972.26,PSHB Utah HCCLAIMPMT 0400006503*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-08-29T05:00:00+00,deposit,Regence BCBSU - HCCLAIMPMT 0241013037*1870200 138*870200138\\ PREAUTHORIZED CREDIT,161.48,0625-b,,66133.74,Regence BCBSU - HCCLAIMPMT 0241013037*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-08-29T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172298512*1870200 138*870200138\\ PREAUTHORIZED CREDIT,356.42,0625-b,,66490.16,Regence BCBSU HCCLAIMPMT 0172298512*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-09-01T05:00:00+00,withdrawal,CHECK 255,-361.98,0625-b,,66128.18,CHECK 255
2025-09-03T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 38173434*141128924 5*000087726\\ PREAUTHORIZED CREDIT,594.62,0625-b,,66722.80,UnitedHealthcare HCCLAIMPMT 38173434*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-09-04T05:00:00+00,withdrawal,CHECK 256,-440.64,0625-b,,66282.16,CHECK 256
2025-09-04T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250410 465698325 PREAUTHORIZED WD,-1273.22,0625-b,,65008.94,INTUIT PAYROLL S QUICKBOOKS 250410 465698325 PREAUTHORIZED WD
2025-09-05T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 256,-35.00,0625-b,,64973.94,OVERDRAFT FEE FOR OVERDRAFT CHECK # 256
2025-09-05T05:00:00+00,withdrawal,CHECK 257,-572.97,0625-b,,64400.97,CHECK 257
2025-09-09T05:00:00+00,withdrawal,CHECK 300,-418.51,0625-b,,63982.46,CHECK 300
2025-09-09T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25101B1000063342-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",325.50,0625-b,,64307.96,"SH-SELECTHEALTH, HCCLAIMPMT 25101B1000063342-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-09-11T05:00:00+00,withdrawal,CHECK 258,-295.35,0625-b,,64012.61,CHECK 258
2025-09-11T05:00:00+00,withdrawal,AdvancedMD Fees 250417 76047525 PREAUTHORIZED WD,-427.11,0625-b,,63585.50,AdvancedMD Fees 250417 76047525 PREAUTHORIZED WD
2025-09-11T05:00:00+00,other,PRENOTIFICATION DR UTAH801/297-7703 TAX PAYMNT 250417,-238.83,0625-b,,63346.67,PRENOTIFICATION DR UTAH801/297-7703 TAX PAYMNT 250417
2025-09-12T05:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 250418 PREAUTHORIZED WD,-14.20,0625-b,,63332.47,SPANISH FORK CIT DEBITS 250418 PREAUTHORIZED WD
2025-09-12T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25106B1000164449-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",332.91,0625-b,,63665.38,"SH-SELECTHEALTH, HCCLAIMPMT 25106B1000164449-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-09-12T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W319944995*1411289 245*000087726\\ PREAUTHORIZED CREDIT,211.07,0625-b,,63876.45,UNITEDHEALTHCARE HCCLAIMPMT W319944995*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-09-12T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172306395*1870200 138*870200138\\ PREAUTHORIZED CREDIT,413.99,0625-b,,64290.44,Regence BCBSU HCCLAIMPMT 0172306395*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-09-12T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25106B1000086716-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",356.05,0625-b,,64646.49,"SH-SELECTHEALTH, HCCLAIMPMT 25106B1000086716-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-09-15T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250421 PREAUTHORIZED WD,-35.00,0625-b,,64611.49,WEBTIMECLOCK.COM WEBTIMECLK 250421 PREAUTHORIZED WD
2025-09-16T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25108B1000067890-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",541.61,0625-b,,65153.10,"SH-SELECTHEALTH, HCCLAIMPMT 25108B1000067890-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-09-17T05:00:00+00,withdrawal,UTAH801/297-7703 TAX PAYMNT 250423 PREAUTHORIZED WD,-131.14,0625-b,,65021.96,UTAH801/297-7703 TAX PAYMNT 250423 PREAUTHORIZED WD
2025-09-18T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250424 465698325 PREAUTHORIZED WD,-552.49,0625-b,,64469.47,INTUIT PAYROLL S QUICKBOOKS 250424 465698325 PREAUTHORIZED WD
2025-09-19T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023465422,-35.00,0625-b,,64434.47,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023465422
2025-09-19T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25113B1000176881-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",467.03,0625-b,,64901.50,"SH-SELECTHEALTH, HCCLAIMPMT 25113B1000176881-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
